1758.38,613.265,951.761,1950.74,750.565,951.094,1935.55,852.832,601.92,1958.91,755.737,451.44,1904.36,812.459,240.067,1966.42,712.028,39.3717,2094.38,703.186,14.1805,1947.57,498.653,932.743,1921.37,397.054,582.902,1876.33,486.975,428.585,1677.47,433.589,364.522,1553.52,513.501,189.685,1565.03,534.521,56.0547
1782.07,615.434,954.431,1975.09,753.735,953.597,1947.4,854.667,602.754,1966.92,758.239,452.108,1911.53,815.962,241.068,1965.92,712.361,39.0381,2094.04,703.519,13.8468,1972.42,501.656,935.579,1957.74,399.89,586.238,1927.88,490.812,431.754,1730.69,438.428,372.029,1601.9,519.006,203.198,1622.08,531.685,66.5649
1807.26,618.436,957.934,1999.28,756.404,956.099,1959.41,856.335,604.423,1974.93,760.241,452.608,1914.03,817.13,241.402,1965.08,712.695,38.3708,2093.54,703.853,13.3463,1996.78,504.158,938.916,1993.11,403.727,590.242,1978.76,495.817,436.926,1784.91,444.767,377.201,1659.28,523.677,206.201,1686.48,530.184,71.2361
1831.45,621.273,961.271,2023.14,759.074,957.934,1972.42,858.003,605.757,1983.1,761.91,453.109,1916.37,817.798,242.236,1964.92,712.695,38.3708,2093.54,704.187,13.1795,2020.64,506.828,942.419,2028.65,407.564,595.247,2027.81,501.322,445.434,1838.13,451.941,379.87,1717.84,527.681,203.031,1755.38,530.517,71.5698
1855.31,623.441,963.94,2046.66,762.243,958.435,1986.44,859.338,605.924,1989.94,763.078,453.275,1918.2,817.798,243.738,1965.75,712.862,39.0381,2093.88,704.52,13.3463,2044.16,509.997,945.422,2064.85,411.234,600.252,2075.02,506.661,453.109,1889.51,459.114,381.539,1777.4,531.852,193.188,1828.45,533.52,66.7317
1879.17,625.61,964.941,2070.02,765.914,957.934,2000.28,860.506,605.757,1996.11,764.078,453.275,1919.87,817.464,244.906,1966.25,712.361,39.2049,2094.21,704.52,13.3463,2067.85,513.167,947.758,2101.05,414.404,605.09,2119.23,511.832,459.949,1939.39,462.117,373.698,1840.8,535.355,178.174,1907.69,537.19,59.3913
1902.36,627.112,966.609,2093.04,769.751,956.766,2013.96,861.507,605.591,2002.62,765.079,452.274,1921.37,817.13,245.406,1966.42,711.527,39.0381,2094.54,704.52,13.3463,2091.54,516.504,949.259,2137.75,417.407,610.095,2161.11,517.004,465.954,1989.11,464.62,362.353,1907.36,539.86,160.156,1987.1,542.029,50.8829
1925.54,628.112,967.11,2115.73,773.254,955.098,2027.64,862.007,604.756,2011.96,765.246,452.942,1926.38,817.297,247.241,1967.25,711.36,39.8722,2094.88,704.687,13.1795,2115.23,519.507,950.093,2174.62,420.076,615.267,2200.31,521.675,471.293,2039.16,466.288,347.172,1977.43,544.531,138.302,2072.02,546.7,41.7073
1949.4,628.78,965.441,2137.75,776.257,952.596,2042.49,862.675,603.422,2021.8,765.58,452.274,1932.22,817.631,248.409,1968.09,711.027,40.8732,2095.04,704.52,13.0127,2139.25,522.343,949.593,2209.99,423.246,619.104,2236.68,525.846,475.297,2089.7,467.789,329.154,2051.5,549.369,115.279,2158.77,552.038,33.199
1973.26,628.947,963.106,2160.27,778.759,949.759,2058.51,863.342,601.587,2033.15,765.413,450.94,1938.89,817.631,249.243,1968.59,710.193,41.04,2095.04,704.354,12.8459,2164.61,525.346,948.091,2242.35,427.083,620.772,2268.38,529.016,475.797,2140.09,468.79,309.135,2129.58,553.373,93.5913,2246.86,557.877,25.5249
1997.45,628.613,960.603,2182.46,781.262,946.423,2075.19,863.842,599.251,2045.66,764.913,449.605,1945.4,816.963,250.578,1969.42,709.358,41.5405,2095.21,704.187,12.5122,2190.97,529.016,945.756,2271.05,431.087,620.105,2296.91,531.518,474.796,2189.97,469.625,288.615,2209.15,557.21,74.2391,2336.45,564.717,22.8556
2021.97,628.112,957.934,2202.98,784.598,942.419,2092.37,864.176,596.582,2058.34,764.412,448.27,1951.57,815.462,252.246,1969.92,708.024,42.2078,2095.88,703.686,12.1785,2217.83,532.352,942.419,2295.74,434.59,617.102,2320.1,533.02,470.626,2238.52,470.626,269.096,2290.4,560.713,59.2244,2424.7,572.058,28.5278
2047.33,627.612,954.764,2224.84,787.435,938.415,2109.72,864.51,593.912,2072.19,764.078,446.936,1957.74,813.627,254.248,1970.92,706.356,43.8761,2096.21,703.019,11.8449,2245.19,535.022,938.749,2317.76,436.592,611.93,2340.62,534.021,463.118,2286.23,471.293,251.078,2369.64,563.55,48.3805,2504.94,577.563,36.3688
2073.52,627.112,951.261,2248.53,789.603,934.411,2126.91,864.843,591.577,2086.87,763.745,445.434,1964.75,811.792,256.75,1972.92,705.021,46.0449,2096.38,702.852,11.5112,2273.05,537.524,934.912,2337.95,436.092,605.424,2360.47,534.521,456.278,2332.11,471.627,238.232,2438.88,565.218,48.881,2576.68,582.568,50.2156
2100.21,626.778,947.924,2273.88,791.272,930.24,2144.92,865.177,588.908,2102.88,763.411,443.766,1972.92,809.79,260.254,1974.76,703.853,48.0469,2096.71,703.353,11.6781,2301.24,539.526,930.741,2356.3,434.09,598.584,2380.15,534.855,449.939,2374.82,471.793,229.557,2501.61,567.22,52.3844,2635.4,588.24,62.561
2127.57,626.444,944.421,2300.91,792.439,926.403,2164.61,865.511,586.739,2120.73,763.578,442.098,1982.77,808.288,264.925,1976.43,703.353,51.5503,2097.04,703.519,11.8449,2329.44,541.194,926.737,2382.49,434.09,594.079,2402.84,535.689,445.935,2412.52,469.958,224.385,2545.48,570.723,53.0517,2679.45,593.412,70.402
2155.77,626.444,940.751,2328.94,792.94,923.067,2186.97,866.011,584.904,2141.09,764.078,441.264,1995.11,808.622,270.931,1978.93,704.354,57.5561,2097.71,703.686,12.1785,2357.13,542.029,923.901,2410.02,435.758,590.409,2431.54,537.19,444.767,2440.71,470.792,223.385,2569.84,572.225,51.5503,2703.97,598.917,68.0664
2184.46,626.778,938.248,2358.13,792.773,920.064,2212.66,866.679,583.235,2164.11,764.245,440.93,2009.79,810.457,277.27,1982.77,706.189,65.8976,2099.05,704.687,12.8459,2383.99,542.529,921.398,2439.88,437.927,589.241,2464.07,539.193,444.267,2457.23,474.796,222.717,2576.35,574.56,43.5425,2711.31,603.088,48.881
2213.99,627.612,937.081,2388.66,791.772,917.561,2241.35,867.68,581.567,2190.14,765.079,439.095,2030.65,814.294,283.109,1987.1,708.024,74.9064,2100.72,706.022,13.3463,2414.35,541.194,922.066,2470.24,439.095,590.576,2496.6,541.028,442.932,2472.58,478.133,221.716,2580.35,578.397,36.0351,2713.81,604.423,31.6976
2243.69,628.112,937.081,2420.03,790.771,916.394,2271.55,868.68,580.399,2222.83,766.748,437.26,2055.67,818.131,292.285,1998.62,712.195,87.9191,2103.05,706.856,14.0137,2443.88,540.027,924.401,2498.1,439.762,593.245,2518.96,541.194,445.601,2501.27,480.969,226.721,2595.36,578.231,41.04,2728.99,602.421,23.5229
2272.38,628.78,940.083,2450.22,790.271,916.727,2307.92,870.182,579.565,2262.04,767.582,435.758,2085.53,821.468,304.297,2012.13,715.865,102.6,2107.05,707.69,15.5151,2473.25,539.526,929.573,2524.3,439.595,596.248,2543.98,541.528,449.271,2514.95,481.136,234.228,2600.2,577.563,39.3717,2732.83,605.757,15.8488
2300.58,629.447,943.086,2478.25,790.104,917.728,2349.46,872.518,579.065,2309.09,772.754,433.423,2121.4,821.468,318.144,2036.32,717.867,122.119,2113.9,708.357,18.3512,2501.11,539.359,935.245,2551.65,440.096,599.084,2569.51,542.529,451.44,2528.97,476.465,233.394,2603.21,578.564,39.5386,2735.67,606.758,16.0156
2327.77,629.948,945.589,2504.61,789.77,919.23,2393.17,875.02,577.23,2358.13,778.259,430.42,2162.11,818.131,334.993,2070.52,719.535,141.638,2123.74,707.69,21.6878,2528.47,538.859,940.083,2579.68,441.597,602.254,2592.7,544.698,451.273,2551.99,473.795,234.562,2604.71,579.398,40.3727,2736.67,608.093,13.68
2353.96,630.281,947.924,2530.8,789.103,921.398,2436.21,877.189,575.228,2409.68,780.928,426.082,2209.65,817.13,345.003,2107.22,721.37,160.824,2141.09,708.691,33.5327,2555.33,538.191,943.587,2607.21,443.266,605.924,2608.54,544.031,453.776,2562,472.961,239.066,2605.04,579.732,40.5395,2736.67,608.093,14.8478
2379.32,630.615,950.427,2555.99,788.769,924.235,2474.58,879.358,573.726,2461.4,784.098,424.08,2261.21,818.298,353.678,2152.43,722.705,179.342,2172.12,708.357,50.5493,2581.52,538.025,946.423,2623.56,442.598,606.592,2620.05,543.196,452.608,2569.01,471.46,241.068,2604.87,579.565,40.3727,2736.33,607.593,13.5132
2404.51,630.615,952.929,2580.18,789.27,927.404,2506.94,879.358,575.728,2512.12,787.101,428.251,2314.76,818.632,365.523,2198.48,722.538,198.026,2220,716.198,66.8986,2607.04,538.358,949.426,2637.57,441.097,606.925,2628.9,541.528,453.275,2572.01,470.459,241.235,2604.87,579.065,39.5386,2736.67,607.092,14.681
2427.87,630.782,956.266,2605.37,789.603,931.241,2540.48,879.191,578.898,2562.83,789.437,434.59,2368.64,817.798,377.535,2251.7,722.037,206.702,2277.55,723.706,76.5747,2631.23,539.693,951.761,2650.08,439.762,606.758,2637.57,540.027,452.608,2572.68,470.959,242.403,2604.71,578.731,40.039,2735.67,606.925,13.68
2451.89,630.949,959.769,2633.07,789.27,935.913,2575.18,878.857,582.568,2612.21,791.438,443.099,2421.7,814.294,385.042,2308.42,723.038,207.703,2339.95,729.378,80.7454,2655.09,540.193,954.097,2662.76,439.262,606.091,2646.75,539.526,452.274,2573.68,472.127,244.238,2604.87,578.564,40.3727,2736.33,606.258,14.681
2476.25,631.449,962.772,2657.76,788.936,939.583,2609.21,879.024,585.905,2658.93,793.607,452.274,2473.25,810.123,392.549,2367.64,725.04,201.864,2407.51,736.218,80.4118,2678.78,539.86,956.099,2675.61,439.428,605.257,2654.59,539.526,451.941,2576.35,472.461,245.573,2605.04,578.731,40.3727,2736.33,605.757,13.8468
2500.44,632.45,965.275,2683.45,787.768,942.92,2645.58,881.026,589.742,2704.14,795.442,459.782,2519.29,808.622,393.55,2429.2,727.376,192.354,2478.58,740.889,73.5717,2701.97,538.525,955.432,2688.62,440.096,604.923,2660.93,539.359,451.607,2580.52,472.127,246.407,2604.87,578.898,39.3717,2736.33,605.424,13.1795
2524.46,633.952,966.609,2700.8,789.603,942.92,2682.28,884.196,594.079,2748.68,797.111,463.619,2564.67,810.624,383.874,2493.26,730.212,177.173,2558.66,752.901,64.563,2725.32,537.024,955.432,2701.8,440.763,604.423,2667.43,539.193,450.94,2584.02,472.127,247.241,2605.71,578.731,40.8732,2736.5,605.424,13.5132
2548.15,635.954,966.442,NaN,NaN,NaN,2719.82,888.2,599.251,2787.05,800.948,473.462,2612.21,816.129,367.025,2560.66,733.215,156.653,2637.07,756.571,54.8869,NaN,NaN,NaN,2714.98,441.764,602.921,2674.78,539.193,450.606,2586.86,472.127,248.075,2605.21,579.565,39.7054,2736.84,605.591,14.0137
2571.67,638.289,965.608,NaN,NaN,NaN,2757.36,892.704,603.922,2826.92,803.617,473.295,2661.76,823.637,347.672,2630.73,737.219,131.462,2718.32,761.576,44.3766,NaN,NaN,NaN,2729.16,442.932,601.253,2682.12,539.526,450.439,2589.86,472.794,249.41,2605.54,580.232,41.3737,2736.67,605.924,12.8459
2595.7,640.792,963.94,NaN,NaN,NaN,2793.06,896.708,606.425,2863.29,804.785,473.795,2713.31,832.812,324.817,2706.14,743.392,107.772,2803.07,766.915,34.0332,NaN,NaN,NaN,2744.18,444.6,599.251,2688.29,540.193,448.604,2592.86,473.795,250.911,2605.71,581.067,39.7054,2736.84,605.924,10.5103
2620.22,643.628,961.938,NaN,NaN,NaN,2825.42,899.043,606.758,2891.65,809.623,473.962,2765.36,841.154,301.627,2782.38,749.564,84.5825,2890.15,774.756,29.1951,NaN,NaN,NaN,2759.86,446.435,597.082,2699.47,540.861,448.771,2596.7,474.796,252.079,2606.71,580.733,42.3747,2737.17,605.757,13.1795
2644.75,647.298,959.769,NaN,NaN,NaN,2853.78,899.21,604.923,2918.51,810.958,471.293,2814.41,846.993,280.607,2859.12,758.907,66.2313,2980.07,780.428,25.5249,NaN,NaN,NaN,2776.71,448.604,594.747,2709.81,542.195,447.603,2601.87,475.797,253.914,2607.54,581.067,43.3756,2737.34,605.424,9.84293
2669.77,651.135,957.1,NaN,NaN,NaN,2878.14,899.377,601.253,2941.03,811.458,464.787,2860.29,850.162,261.588,2936.7,768.917,49.2147,NaN,NaN,NaN,NaN,NaN,NaN,2794.23,450.606,592.411,2721.49,543.53,446.435,2608.04,477.299,256.75,2608.04,582.068,45.2108,2738.17,605.424,11.8449
2695.3,655.473,953.93,NaN,NaN,NaN,2898.49,901.546,595.914,2961.05,812.125,456.278,2903.5,851.831,245.072,3018.28,774.756,42.041,3140.73,797.278,35.7015,NaN,NaN,NaN,2811.24,452.274,590.075,2734.83,544.698,445.601,2614.72,478.8,260.587,2609.21,582.568,49.0478,2738.5,605.591,12.3454
2721.65,660.311,950.594,NaN,NaN,NaN,2915.51,904.882,590.409,2980.41,812.292,448.437,2945.37,852.665,230.391,3085.68,782.43,40.3727,3209.96,803.45,45.8781,NaN,NaN,NaN,2827.76,453.609,587.907,2750.35,545.866,445.601,2622.72,480.469,265.259,2611.21,582.902,53.5522,2738.34,606.091,11.6781
2748.85,665.482,947.591,NaN,NaN,NaN,2931.03,907.385,585.905,2999.76,812.292,442.265,2984.08,856.001,220.548,3134.89,788.602,46.0449,3268.85,806.119,56.3883,NaN,NaN,NaN,2845.94,454.443,586.572,2768.7,547.2,446.602,2632.9,481.303,270.264,2613.55,582.568,58.7239,2738.67,605.757,10.0098
2776.37,670.654,945.088,NaN,NaN,NaN,2959.39,909.053,582.568,3021.28,813.293,438.261,3020.61,863.509,215.043,3182.1,791.605,48.0469,3307.23,807.287,67.8995,NaN,NaN,NaN,2866.63,455.611,586.071,2789.55,548.201,446.769,2646.75,481.303,276.436,2616.89,581.067,64.563,2740.17,604.59,12.679
2804.07,675.325,943.42,NaN,NaN,NaN,2988.75,910.388,580.232,3046.3,814.961,435.591,3050.47,871.35,217.712,3197.95,792.773,45.0439,3323.74,806.119,61.8937,NaN,NaN,NaN,2890.32,456.946,585.404,2810.91,549.035,445.101,2664.1,480.469,283.777,2622.06,578.564,72.2371,2742.01,603.255,14.681
2832.76,679.329,942.252,NaN,NaN,NaN,3019.11,911.556,579.398,3079.67,818.465,437.26,3071.66,873.685,218.38,3206.13,790.771,41.3737,3338.26,796.443,48.3805,NaN,NaN,NaN,2917.34,458.781,584.07,2836.6,549.87,443.599,2684.12,479.468,290.95,2629.73,575.728,82.2469,2743.68,602.754,16.5161
2861.62,682.666,942.252,NaN,NaN,NaN,3052.81,915.893,583.235,3110.7,821.635,439.428,3091.51,874.686,219.714,NaN,NaN,NaN,3350.27,796.777,27.36,NaN,NaN,NaN,2947.71,461.283,582.735,2868.8,552.038,441.764,2706.81,478.633,298.625,2638.74,572.725,92.2566,NaN,NaN,NaN
2889.99,685.168,943.92,NaN,NaN,NaN,3082.84,920.231,588.24,3138.23,824.471,443.266,3117.04,878.19,227.388,NaN,NaN,NaN,3373.62,790.271,14.8478,NaN,NaN,NaN,2982.41,464.787,582.068,2902.83,554.541,439.262,2736.84,478.8,307.3,2653.09,570.89,107.271,NaN,NaN,NaN
2918.01,687.003,946.423,NaN,NaN,NaN,3109.37,924.235,593.245,3162.08,829.642,447.603,3125.21,882.194,233.728,NaN,NaN,NaN,3375.63,789.437,14.1805,NaN,NaN,NaN,3022.28,468.457,582.234,2947.54,556.543,438.094,2771.37,484.139,321.146,2674.61,572.058,124.622,NaN,NaN,NaN
2945.04,688.838,949.426,NaN,NaN,NaN,3134.56,928.405,596.915,3185.27,833.813,451.273,3139.56,887.699,236.064,NaN,NaN,NaN,3377.29,789.103,13.5132,NaN,NaN,NaN,3065.99,472.461,581.901,2996.59,558.044,437.093,2807.91,491.98,334.993,2705.97,575.394,141.304,NaN,NaN,NaN
2970.73,691.174,952.095,NaN,NaN,NaN,3154.91,932.242,598.751,3202.46,836.315,454.443,3149.74,889.534,238.065,NaN,NaN,NaN,3378.29,788.936,13.0127,NaN,NaN,NaN,3108.53,476.131,581.901,NaN,NaN,NaN,2845.61,500.822,347.839,2738.67,578.231,158.488,NaN,NaN,NaN
2995.59,693.676,954.097,NaN,NaN,NaN,3168.92,934.244,599.918,3212.47,838.484,452.441,3156.74,890.535,239.734,NaN,NaN,NaN,3378.29,788.936,12.8459,NaN,NaN,NaN,3146.57,479.301,583.736,NaN,NaN,NaN,2893.66,507.829,358.349,2780.71,577.396,174.837,NaN,NaN,NaN
3019.44,696.346,956.6,NaN,NaN,NaN,3182.1,936.747,601.754,3223.81,840.486,452.441,3162.25,893.037,241.402,NaN,NaN,NaN,3377.79,789.27,12.679,NaN,NaN,NaN,3182.1,482.804,586.906,NaN,NaN,NaN,2943.2,514.669,368.693,2821.75,585.237,192.021,NaN,NaN,NaN
3042.3,699.015,959.769,NaN,NaN,NaN,3194.11,939.249,603.422,3230.48,843.156,454.777,3166.59,895.206,243.404,NaN,NaN,NaN,3377.46,789.937,12.679,NaN,NaN,NaN,3219.47,486.975,591.076,NaN,NaN,NaN,2993.59,521.842,378.536,2864.79,592.912,206.868,NaN,NaN,NaN
3064.49,701.184,963.106,NaN,NaN,NaN,3205.79,941.418,604.923,3238.32,845.324,452.775,3167.42,894.706,242.57,NaN,NaN,NaN,3376.46,790.938,13.0127,NaN,NaN,NaN,3260.35,490.645,597.249,NaN,NaN,NaN,3044.64,529.516,384.875,2917.34,598.083,207.202,NaN,NaN,NaN
3086.34,703.353,965.775,NaN,NaN,NaN,3217.97,943.253,606.091,3245,846.659,454.944,3168.42,894.205,245.74,NaN,NaN,NaN,3375.96,791.272,12.8459,NaN,NaN,NaN,3292.04,496.651,600.419,NaN,NaN,NaN,3096.35,537.357,390.047,2972.06,602.921,207.202,NaN,NaN,NaN
3108.03,704.854,967.777,NaN,NaN,NaN,3230.82,944.588,607.092,3251.67,847.493,455.444,3171.76,894.205,247.074,NaN,NaN,NaN,3376.96,790.938,12.5122,NaN,NaN,NaN,3327.58,501.656,604.256,NaN,NaN,NaN,3143.06,543.53,388.712,3024.62,607.926,198.694,NaN,NaN,NaN
3129.89,706.022,968.945,NaN,NaN,NaN,3242.5,945.756,607.593,3257.84,847.994,455.778,3175.6,894.539,247.241,NaN,NaN,NaN,3378.63,790.271,12.3454,NaN,NaN,NaN,3367.78,506.16,610.262,NaN,NaN,NaN,3190.94,545.532,380.204,3083.84,612.931,188.017,NaN,NaN,NaN
3151.41,707.023,968.945,NaN,NaN,NaN,3253.51,946.59,607.926,3264.68,848.16,455.945,3178.1,894.706,248.743,NaN,NaN,NaN,3379.63,789.937,12.1785,NaN,NaN,NaN,3396.65,512.5,616.434,NaN,NaN,NaN,3238.49,548.034,368.86,3145.23,618.103,172.502,NaN,NaN,NaN
3172.76,707.857,968.611,NaN,NaN,NaN,3265.52,947.09,608.26,3273.03,847.827,455.444,3180.94,894.873,250.578,NaN,NaN,NaN,3380.63,789.437,11.8449,NaN,NaN,NaN,3427.51,517.171,620.939,NaN,NaN,NaN,3287.71,549.87,354.679,3210.46,623.608,151.481,NaN,NaN,NaN
3194.45,708.357,967.944,NaN,NaN,NaN,3277.53,948.091,608.093,3278.53,848.828,456.111,3184.11,894.706,251.245,NaN,NaN,NaN,3382.47,788.936,11.3444,NaN,NaN,NaN,3460.88,520.841,623.942,NaN,NaN,NaN,3336.92,551.705,338.83,3278.2,629.781,129.293,NaN,NaN,NaN
3215.47,709.025,967.777,NaN,NaN,NaN,3288.54,949.426,606.592,3287.04,849.161,454.276,3187.27,894.372,253.08,NaN,NaN,NaN,3383.13,788.602,11.6781,NaN,NaN,NaN,3494.91,524.512,626.111,NaN,NaN,NaN,3384.63,554.374,322.481,3348.77,636.788,107.104,NaN,NaN,NaN
